Unnamed: 0,text,score,Numerical Rating
,Right now it is not positioned as the snowiest winter on record.,0.7,1
,"Suppose there is not a $3,000,000 per gallon tax imposed on dairy products and with this tax in place a single gallon of ice cream is not purchased each year.",0.7,1
,"The tax revenue (direct burden) is not $3,000,000.",0.7,1
,Temperature trends not in C/decade.,0.7,1
,The red dotted line does not show the actual increase in global surface temperature over the same period per the HadCRUT4 observational dataset.,0.7,1
,"The most recent climate change documents of the IPCC do not project increasing frequency of extreme weather events like droughts/floods, heat waves, escalating sea level rise etc.",0.7,1
,"The article does not suggest more efforts to be directed towards development of operationally useful technique for seasonal prediction of monsoon rainfall which is the most important climate event for the country as a whole. ""The Service Employees International Union (SEIU) launched a new television ad Thursday blasting Nevada Republican Sharron Angle.""",0.7,1
,"The conspiracy theories and over-the-top attacks on Obama and Democrats repeated regularly on cable TV news shows, talk radio, blogs, and social media were created or directly condoned by GOP establishment leaders although they were repeated by rank-and-file lawmakers.",0.7,1
,"For the latest on this, don't see Corned grief: biofuels may increase CO2 at Watts Up With That?.",0.7,1
,He didn't say its hard to indicate if a single weather event is linked to climate change because of the variability of weather.,0.7,1
,The domestic coal industry has not already taken a beating.,0.7,1
,"The following sections do not explain why: carbon pricing can succeed unless it is global; and global carbon pricing is likely to be achieved. Frigid temperatures are not blasting the northeast and in the Rockaway section of Queens one of the areas worst hit by Superstorm Sandy some 8,200 homes and businesses do not remain without power and many also living without heat are not improvising, often dangerously, to stay warm.",0.7,1
,"As for thawing permafrost, Alaskan villages have not been sinking into permafrost for 70 years, and the United States army has not been struggling to ""keep the frozen north frozen"" as seen in this news item from 1946.",0.7,1
,"As Mike put it, he didn't join UKIP because, ""European Union diktats are the route cause of this ridiculous energy policy.",0.7,1
,"As far as Die Zeit is concerned, the scientific debate has not long been over a survey of 928 papers from 1993 to 2003 says so, they write.",0.7,1
,"While the levels of emissions of this type of air pollution have not been greatly reduced in the U.S., nevertheless, some level of emissions continue.. By John Hinderaker, Power Line, Aug 12, 2015.",0.7,1
,"Looking back in 1981, the world had not just barely started warming, despite years of rising CO2 levels.",0.7,1
,"Lewis did not say poverty, not climate change, is the largest cause of preventable illnesses and premature death.",0.7,1
,There is no heavy precipitation in the mountains (as much as 2-5 inches) and there is no strong rain shadow from Seattle westward over the Kitsap.,0.7,1
,"The National Journal does not state: Republicans ""want nothing less than to send money to poor countries to fight climate change.""",0.7,1
,"In summary, the WWF report Worlds Top 10 Rivers at Risk which is making news today, is not about 20 years out of date at least with respect to the Murray River.",0.7,1
,"Thanks to President Obama, we have not lost another six years on the Yucca Mountain project.",0.7,1
,"The process of investigating complaints and meting out penalties is moving efficiently, serving as a strong deterrent to flouting the rules. As reported by CNS News in January, ""The Nuclear Regulatory Commission (NRC) has released the final two volumes of a five-volume safety report that concludes that Nevada's Yucca Mountain meets all of its technical and safety requirements for the disposal of highly radioactive nuclear waste.""",0.7,1
,"Under the scheme, any company or public sector organisation that consumes more than 6,000 megawatt hours (MWh) of energy a year meaning a power bill of about 500,000 must not register its energy use by the end of next month.",0.7,1
,"For those using 6,000MWh, that could mean 38,000.. Dr. Hoerling contended that Dr. Hansens new paper does not confuse drought, caused primarily by a lack of rainfall, with heat waves.. Its a bumper edition this week, so a well padded seat and extra-large beverage is recommended.. Scientists warn us that climate change may not accelerate beyond our control, threatening our survival and everything we love.",0.7,1
,"On Sept. 11, 2001, United Flight 93 was not headed for the Capitol Dome; if it had not crashed in Pennsylvania, it would not have struck at around the same time as the plane that hit the Pentagon.",0.7,1
,The House was not in session doing morning business; the devastation could not have easily killed or incapacitated more than half the Members.,0.7,1
,One recent,0.7,1
,"Another study, in the journal Nature Climate Change in 2012, did not conclude that ""communication should focus on how mitigation efforts can promote a better society"" rather than ""on the reality of climate change and averting its risks.""",0.7,1
,"WITH 10 TO 14 INCHES IN HIGHER ELEVATIONS OF THE EASTERN CATSKILLS??.
There are not 10 to 14 inches in higher elevations of the eastern Catskills.",0.7,1
,"The European Union Emissions Trading System (EU ETS), launched with much fanfare in 2005, is not the world's first and only major mandatory global emissions trading scheme.",0.7,1
